BatchId	OriginAirportCode	DestinationAirportCode	FlightDate	FlightType	FareType	FinalScore	FareDollarAmount	TaxDollarAmount	FarePointsAmount	TaxPointsAmount	IsDomesticRoute	IsHotDeal	IsPriceDrop	PriceDropFromDollarAmount	LastDayOfFare	DaysOfWeek	IsNewPriceDrop
34691	PIT	FLL	1/8/18 7:00 AM	NONSTOP	LOWEST	42.54	48.2	16.57	0	0	1	1	0	0	1/9/18 7:00 AM		0
34691	PIT	FLL	1/6/18 7:00 AM	NONSTOP	POINTS	891.66	63.2	17.62	3700	5.6	1	0	0	0	3/27/18 7:00 AM	"Monday,Tuesday,Wednesday,Thursday,Sunday"	0
34691	PIT	FLL	1/6/18 7:00 AM	NONSTOP	LOWEST	891.66	63.2	17.62	0	0	1	0	0	0	3/27/18 7:00 AM	"Monday,Tuesday,Wednesday,Thursday,Sunday"	0
34691	PIT	FLL	12/13/17 7:15 AM	NONSTOP	POINTS	802.41	78.19	18.66	4800	5.6	1	0	0	0	3/27/18 7:00 AM	"Monday,Tuesday,Wednesday,Thursday,Sunday"	0
34691	PIT	FLL	12/13/17 7:15 AM	NONSTOP	LOWEST	802.41	78.19	18.66	0	0	1	0	0	0	3/27/18 7:00 AM	"Monday,Tuesday,Wednesday,Thursday,Sunday"	0
34691	PIT	FLL	12/6/17 7:15 AM	NONSTOP	POINTS	765.55	88.2	19.36	5500	5.6	1	0	0	0	3/27/18 7:00 AM	"Monday,Tuesday,Wednesday,Thursday,Sunday"	0
34691	PIT	FLL	12/6/17 7:15 AM	NONSTOP	LOWEST	765.55	88.2	19.36	0	0	1	0	0	0	3/27/18 7:00 AM	"Monday,Tuesday,Wednesday,Thursday,Sunday"	0
34691	PIT	BOS	12/13/17 5:30 AM	NONSTOP	POINTS	44.34	48.2	16.57	2600	5.6	1	1	0	0	12/14/17 5:30 AM		0
34691	PIT	BOS	12/13/17 5:30 AM	NONSTOP	LOWEST	44.34	48.2	16.57	0	0	1	1	0	0	12/14/17 5:30 AM		0
34691	PIT	BOS	12/6/17 5:30 AM	NONSTOP	POINTS	247.92	58.2	17.27	3300	5.6	1	1	0	0	12/14/17 5:30 AM		0
34691	PIT	BOS	12/6/17 5:30 AM	NONSTOP	LOWEST	247.92	58.2	17.27	0	0	1	1	0	0	12/14/17 5:30 AM		0
34691	PIT	BOS	12/2/17 5:30 AM	NONSTOP	POINTS	750.6	81.2	18.87	5000	5.6	1	0	0	0	3/7/18 8:49 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PIT	BOS	12/2/17 5:30 AM	NONSTOP	POINTS	688.17	78.19	18.66	4800	5.6	1	0	0	0	2/14/18 8:45 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday,Sunday"	0
34691	PIT	BOS	12/2/17 5:30 AM	NONSTOP	POINTS	641.91	73.2	18.32	4400	5.6	1	0	0	0	1/10/18 5:20 PM	"Monday,Tuesday,Wednesday,Thursday,Saturday,Sunday"	0
34691	PIT	BOS	12/2/17 5:30 AM	NONSTOP	LOWEST	750.6	81.2	18.87	0	0	1	0	0	0	3/7/18 8:49 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PIT	BOS	12/2/17 5:30 AM	NONSTOP	LOWEST	688.17	78.19	18.66	0	0	1	0	0	0	2/14/18 8:45 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday,Sunday"	0
34691	PIT	BOS	12/2/17 5:30 AM	NONSTOP	LOWEST	641.91	73.2	18.32	0	0	1	0	0	0	1/10/18 5:20 PM	"Monday,Tuesday,Wednesday,Thursday,Saturday,Sunday"	0
34691	PHX	JFK	12/16/17 10:48 PM	NONSTOP	POINTS	779.31	144.2	23.27	9700	5.6	1	0	0	0	3/4/18 10:49 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday"	0
34691	PHX	JFK	12/16/17 10:48 PM	NONSTOP	LOWEST	779.31	144.2	23.27	0	0	1	0	0	0	3/4/18 10:49 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday"	0
34691	PHX	JFK	12/13/17 10:48 PM	NONSTOP	POINTS	799.25	156.2	24.11	10600	5.6	1	0	0	0	3/28/18 11:33 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHX	JFK	12/13/17 10:48 PM	NONSTOP	LOWEST	799.25	156.2	24.11	0	0	1	0	0	0	3/28/18 11:33 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHX	JFK	12/7/17 10:48 PM	NONSTOP	POINTS	640.81	176.2	25.5	12000	5.6	1	0	0	0	3/28/18 11:33 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHX	JFK	12/7/17 10:48 PM	NONSTOP	POINTS	736.69	169.2	25.01	11500	5.6	1	0	0	0	3/28/18 11:33 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHX	JFK	12/7/17 10:48 PM	NONSTOP	POINTS	740.94	168.2	24.94	11500	5.6	1	0	0	0	3/28/18 11:33 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHX	JFK	12/7/17 10:48 PM	NONSTOP	LOWEST	640.81	176.2	25.5	0	0	1	0	0	0	3/28/18 11:33 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHX	JFK	12/7/17 10:48 PM	NONSTOP	LOWEST	768.72	169.2	25.01	0	0	1	0	0	0	3/28/18 11:33 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHX	JFK	12/7/17 10:48 PM	NONSTOP	LOWEST	740.94	168.2	24.94	0	0	1	0	0	0	3/28/18 11:33 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHX	BOS	1/6/18 11:59 PM	NONSTOP	POINTS	879.45	148.2	23.55	10000	5.6	1	0	0	0	2/14/18 11:59 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHX	BOS	1/6/18 11:59 PM	NONSTOP	LOWEST	879.45	148.2	23.55	0	0	1	0	0	0	2/14/18 11:59 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHX	BOS	12/13/17 11:59 PM	NONSTOP	POINTS	854.76	175.2	25.43	12000	5.6	1	0	0	0	3/28/18 10:23 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHX	BOS	12/13/17 11:59 PM	NONSTOP	POINTS	868.13	163.2	24.6	11100	5.6	1	0	0	0	3/28/18 10:23 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHX	BOS	12/13/17 11:59 PM	NONSTOP	LOWEST	854.76	175.2	25.43	0	0	1	0	0	0	3/28/18 10:23 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHX	BOS	12/13/17 11:59 PM	NONSTOP	LOWEST	868.13	163.2	24.6	0	0	1	0	0	0	3/28/18 10:23 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHX	BOS	12/6/17 11:59 PM	NONSTOP	POINTS	675.16	208.21	27.74	14400	5.6	1	0	0	0	3/28/18 10:23 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHX	BOS	12/6/17 11:59 PM	NONSTOP	POINTS	723.69	198.2	27.04	13700	5.6	1	0	0	0	3/28/18 10:23 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHX	BOS	12/6/17 11:59 PM	NONSTOP	LOWEST	675.16	208.21	27.74	0	0	1	0	0	0	3/28/18 10:23 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHX	BOS	12/6/17 11:59 PM	NONSTOP	LOWEST	723.69	198.2	27.04	0	0	1	0	0	0	3/28/18 10:23 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHL	FLL	12/9/17 1:03 PM	NONSTOP	POINTS	868.13	92.2	19.64	5800	5.6	1	0	0	0	3/27/18 7:00 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHL	FLL	12/9/17 1:03 PM	NONSTOP	POINTS	931.68	87.2	19.29	5500	5.6	1	0	0	0	3/27/18 7:00 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHL	FLL	12/9/17 1:03 PM	NONSTOP	POINTS	864.99	75.2	18.46	4600	5.6	1	0	0	0	3/7/18 7:00 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	PHL	FLL	12/9/17 1:03 PM	NONSTOP	POINTS	870.34	74.2	18.39	4500	5.6	1	1	0	0	3/7/18 7:00 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	PHL	FLL	12/9/17 1:03 PM	NONSTOP	POINTS	835.05	58.2	17.27	3300	5.6	1	1	0	0	2/13/18 7:00 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	PHL	FLL	12/9/17 1:03 PM	NONSTOP	LOWEST	868.13	92.2	19.64	0	0	1	0	0	0	3/27/18 7:00 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHL	FLL	12/9/17 1:03 PM	NONSTOP	LOWEST	931.68	87.2	19.29	0	0	1	0	0	0	3/27/18 7:00 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHL	FLL	12/9/17 1:03 PM	NONSTOP	LOWEST	864.99	75.2	18.46	0	0	1	0	0	0	3/7/18 7:00 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	PHL	FLL	12/9/17 1:03 PM	NONSTOP	LOWEST	870.34	74.2	18.39	0	0	1	1	0	0	3/7/18 7:00 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	PHL	FLL	12/9/17 1:03 PM	NONSTOP	LOWEST	835.05	58.2	17.27	0	0	1	1	0	0	2/13/18 7:00 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	PHL	BOS	12/13/17 11:04 AM	NONSTOP	POINTS	48.59	48.2	16.57	2600	5.6	1	1	0	0	12/14/17 6:20 AM		0
34691	PHL	BOS	12/13/17 11:04 AM	NONSTOP	LOWEST	48.59	48.2	16.57	0	0	1	1	0	0	12/14/17 6:20 AM		0
34691	PHL	BOS	12/6/17 8:40 AM	NONSTOP	POINTS	795.36	68.2	17.97	4000	5.6	1	0	0	0	3/28/18 10:11 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHL	BOS	12/6/17 8:40 AM	NONSTOP	POINTS	827.5	63.2	17.62	3700	5.6	1	0	0	0	2/14/18 9:00 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	PHL	BOS	12/6/17 8:40 AM	NONSTOP	POINTS	263.7	58.2	17.27	3300	5.6	1	1	0	0	12/14/17 6:20 AM		0
34691	PHL	BOS	12/6/17 8:40 AM	NONSTOP	LOWEST	795.36	68.2	17.97	0	0	1	0	0	0	3/28/18 10:11 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHL	BOS	12/6/17 8:40 AM	NONSTOP	LOWEST	827.5	63.2	17.62	0	0	1	0	0	0	2/14/18 9:00 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	PHL	BOS	12/6/17 8:40 AM	NONSTOP	LOWEST	263.7	58.2	17.27	0	0	1	1	0	0	12/14/17 6:20 AM		0
34691	PHL	BOS	12/2/17 2:35 PM	NONSTOP	POINTS	577.08	73.2	18.32	4400	5.6	1	0	0	0	3/28/18 10:11 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PHL	BOS	12/2/17 2:35 PM	NONSTOP	LOWEST	577.08	73.2	18.32	0	0	1	0	0	0	3/28/18 10:11 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PDX	LGB	1/10/18 7:18 AM	NONSTOP	POINTS	395.45	58.2	17.27	3300	5.6	1	0	0	0	3/7/18 7:14 AM	"Tuesday,Wednesday"	0
34691	PDX	LGB	1/10/18 7:18 AM	NONSTOP	LOWEST	395.45	58.2	17.27	0	0	1	0	0	0	3/7/18 7:14 AM	"Tuesday,Wednesday"	0
34691	PDX	LGB	12/13/17 7:25 AM	NONSTOP	POINTS	668.64	74.2	18.39	4500	5.6	1	0	0	0	3/28/18 7:14 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	PDX	LGB	12/13/17 7:25 AM	NONSTOP	POINTS	536	68.2	17.97	4000	5.6	1	0	0	0	3/13/18 7:14 AM	"Tuesday,Wednesday"	0
34691	PDX	LGB	12/13/17 7:25 AM	NONSTOP	LOWEST	668.64	74.2	18.39	0	0	1	0	0	0	3/28/18 7:14 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	PDX	LGB	12/13/17 7:25 AM	NONSTOP	LOWEST	536	68.2	17.97	0	0	1	0	0	0	3/13/18 7:14 AM	"Tuesday,Wednesday"	0
34691	PDX	LGB	12/12/17 7:25 AM	NONSTOP	POINTS	532.4	101.2	20.27	6500	5.6	1	0	0	0	3/28/18 7:14 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	PDX	LGB	12/12/17 7:25 AM	NONSTOP	POINTS	575.19	90.2	19.5	5700	5.6	1	0	0	0	3/28/18 7:14 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	PDX	LGB	12/12/17 7:25 AM	NONSTOP	LOWEST	532.4	101.2	20.27	0	0	1	0	0	0	3/28/18 7:14 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	PDX	LGB	12/12/17 7:25 AM	NONSTOP	LOWEST	575.19	90.2	19.5	0	0	1	0	0	0	3/28/18 7:14 AM	"Monday,Tuesday,Wednesday,Thursday,Saturday"	0
34691	PDX	JFK	1/5/18 10:58 PM	NONSTOP	POINTS	784.16	126.2	22.01	8300	5.6	1	0	0	0	3/28/18 10:37 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Sunday"	0
34691	PDX	JFK	1/5/18 10:58 PM	NONSTOP	POINTS	689.01	118.2	21.46	7800	5.6	1	0	0	0	3/7/18 10:37 PM	"Wednesday,Thursday,Friday,Sunday"	0
34691	PDX	JFK	1/5/18 10:58 PM	NONSTOP	LOWEST	784.16	126.2	22.01	0	0	1	0	0	0	3/28/18 10:37 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Sunday"	0
34691	PDX	JFK	1/5/18 10:58 PM	NONSTOP	LOWEST	689.01	118.2	21.46	0	0	1	0	0	0	3/7/18 10:37 PM	"Wednesday,Thursday,Friday,Sunday"	0
34691	PDX	JFK	12/13/17 10:56 PM	NONSTOP	POINTS	779.31	133.2	22.5	8900	5.6	1	0	0	0	3/28/18 10:37 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Sunday"	0
34691	PDX	JFK	12/13/17 10:56 PM	NONSTOP	LOWEST	779.31	133.2	22.5	0	0	1	0	0	0	3/28/18 10:37 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Sunday"	0
34691	PDX	JFK	12/10/17 10:56 PM	NONSTOP	POINTS	758.52	137.2	22.78	9200	5.6	1	0	0	0	3/28/18 10:37 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Sunday"	0
34691	PDX	JFK	12/10/17 10:56 PM	NONSTOP	LOWEST	758.52	137.2	22.78	0	0	1	0	0	0	3/28/18 10:37 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Sunday"	0
34691	PDX	JFK	12/6/17 10:56 PM	NONSTOP	POINTS	726.07	143.2	23.2	9600	5.6	1	0	0	0	3/28/18 10:37 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Sunday"	0
34691	PDX	JFK	12/6/17 10:56 PM	NONSTOP	LOWEST	726.07	143.2	23.2	0	0	1	0	0	0	3/28/18 10:37 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Sunday"	0
34691	PBI	LGA	12/24/17 7:00 PM	NONSTOP	POINTS	72.57	78.19	18.66	4800	5.6	1	0	0	0	12/24/17 7:00 PM		0
34691	PBI	LGA	12/24/17 7:00 PM	NONSTOP	LOWEST	72.57	78.19	18.66	0	0	1	0	0	0	12/24/17 7:00 PM		0
34691	PBI	LGA	12/13/17 7:00 PM	NONSTOP	POINTS	550.32	84.2	19.08	5200	5.6	1	0	0	0	3/7/18 7:05 PM	"Tuesday,Wednesday,Saturday"	0
34691	PBI	LGA	12/13/17 7:00 PM	NONSTOP	LOWEST	550.32	84.2	19.08	0	0	1	0	0	0	3/7/18 7:05 PM	"Tuesday,Wednesday,Saturday"	0
34691	PBI	LGA	12/6/17 7:00 PM	NONSTOP	POINTS	616.45	99.2	20.13	6300	5.6	1	0	0	0	3/23/18 7:05 PM	"Tuesday,Wednesday,Thursday,Friday,Saturday"	0
34691	PBI	LGA	12/6/17 7:00 PM	NONSTOP	POINTS	683.87	94.2	19.78	6000	5.6	1	0	0	0	3/23/18 7:05 PM	"Tuesday,Wednesday,Thursday,Friday,Saturday"	0
34691	PBI	LGA	12/6/17 7:00 PM	NONSTOP	POINTS	695.94	88.2	19.36	5500	5.6	1	0	0	0	3/7/18 7:05 PM	"Tuesday,Wednesday,Thursday,Saturday"	0
34691	PBI	LGA	12/6/17 7:00 PM	NONSTOP	LOWEST	616.45	99.2	20.13	0	0	1	0	0	0	3/23/18 7:05 PM	"Tuesday,Wednesday,Thursday,Friday,Saturday"	0
34691	PBI	LGA	12/6/17 7:00 PM	NONSTOP	LOWEST	683.87	94.2	19.78	0	0	1	0	0	0	3/23/18 7:05 PM	"Tuesday,Wednesday,Thursday,Friday,Saturday"	0
34691	PBI	LGA	12/6/17 7:00 PM	NONSTOP	LOWEST	695.94	88.2	19.36	0	0	1	0	0	0	3/7/18 7:05 PM	"Tuesday,Wednesday,Thursday,Saturday"	0
34691	PBI	JFK	12/24/17 12:45 PM	NONSTOP	POINTS	66.28	78.19	18.66	4800	5.6	1	0	0	0	12/25/17 9:05 AM		0
34691	PBI	JFK	12/24/17 12:45 PM	NONSTOP	LOWEST	66.28	78.19	18.66	0	0	1	0	0	0	12/25/17 9:05 AM		0
34691	PBI	JFK	12/16/17 7:15 AM	NONSTOP	POINTS	598.18	94.2	19.78	6000	5.6	1	0	0	0	3/28/18 6:30 AM	"Tuesday,Wednesday,Thursday,Friday,Saturday"	0
34691	PBI	JFK	12/16/17 7:15 AM	NONSTOP	POINTS	494.32	84.2	19.08	5200	5.6	1	0	0	0	3/7/18 6:30 AM	"Tuesday,Wednesday,Saturday"	0
34691	PBI	JFK	12/16/17 7:15 AM	NONSTOP	LOWEST	598.18	94.2	19.78	0	0	1	0	0	0	3/28/18 6:30 AM	"Tuesday,Wednesday,Thursday,Friday,Saturday"	0
34691	PBI	JFK	12/16/17 7:15 AM	NONSTOP	LOWEST	494.32	84.2	19.08	0	0	1	0	0	0	3/7/18 6:30 AM	"Tuesday,Wednesday,Saturday"	0
34691	PBI	JFK	12/14/17 7:15 AM	NONSTOP	POINTS	449.9	112.2	21.04	7300	5.6	1	0	0	0	3/28/18 6:30 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PBI	JFK	12/14/17 7:15 AM	NONSTOP	POINTS	533.4	99.2	20.13	6300	5.6	1	0	0	0	3/28/18 6:30 AM	"Tuesday,Wednesday,Thursday,Friday,Saturday"	0
34691	PBI	JFK	12/14/17 7:15 AM	NONSTOP	LOWEST	449.9	112.2	21.04	0	0	1	0	0	0	3/28/18 6:30 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PBI	JFK	12/14/17 7:15 AM	NONSTOP	LOWEST	533.4	99.2	20.13	0	0	1	0	0	0	3/28/18 6:30 AM	"Tuesday,Wednesday,Thursday,Friday,Saturday"	0
34691	PBI	HPN	12/14/17 7:00 AM	NONSTOP	POINTS	407.77	141.99	23.12	9500	5.6	1	0	0	0	3/9/18 7:00 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PBI	HPN	12/14/17 7:00 AM	NONSTOP	POINTS	541.8	113.98	21.16	7400	5.6	1	0	0	0	3/9/18 7:00 AM	"Tuesday,Wednesday,Thursday,Friday,Saturday"	0
34691	PBI	HPN	12/14/17 7:00 AM	NONSTOP	LOWEST	407.77	141.99	23.12	0	0	1	0	0	0	3/9/18 7:00 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PBI	HPN	12/14/17 7:00 AM	NONSTOP	LOWEST	541.8	113.98	21.16	0	0	1	0	0	0	3/9/18 7:00 AM	"Tuesday,Wednesday,Thursday,Friday,Saturday"	0
34691	PBI	HPN	12/13/17 7:10 PM	NONSTOP	POINTS	170.76	196.98	26.95	13600	5.6	1	0	0	0	3/28/18 7:08 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PBI	HPN	12/13/17 7:10 PM	NONSTOP	POINTS	289.11	166.98	24.86	11400	5.6	1	0	0	0	3/22/18 7:08 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PBI	HPN	12/13/17 7:10 PM	NONSTOP	LOWEST	170.76	196.98	26.95	0	0	1	0	0	0	3/28/18 7:08 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PBI	HPN	12/13/17 7:10 PM	NONSTOP	LOWEST	289.11	166.98	24.86	0	0	1	0	0	0	3/22/18 7:08 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PBI	HPN	12/6/17 3:10 PM	NONSTOP	POINTS	75.66	233.98	29.53	16300	5.6	1	0	0	0	3/28/18 7:08 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PBI	HPN	12/6/17 3:10 PM	NONSTOP	LOWEST	75.66	233.98	29.53	0	0	1	0	0	0	3/28/18 7:08 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PBI	EWR	12/24/17 6:45 PM	NONSTOP	POINTS	73.57	78.19	18.66	4800	5.6	1	0	0	0	12/25/17 9:45 PM		0
34691	PBI	EWR	12/24/17 6:45 PM	NONSTOP	LOWEST	73.57	78.19	18.66	0	0	1	0	0	0	12/25/17 9:45 PM		0
34691	PBI	EWR	12/13/17 7:20 AM	NONSTOP	POINTS	509.64	112.2	21.04	7300	5.6	1	0	0	0	3/28/18 5:47 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PBI	EWR	12/13/17 7:20 AM	NONSTOP	POINTS	634.45	99.2	20.13	6300	5.6	1	0	0	0	3/28/18 5:47 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PBI	EWR	12/13/17 7:20 AM	NONSTOP	POINTS	658.57	94.2	19.78	6000	5.6	1	0	0	0	3/28/18 5:47 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PBI	EWR	12/13/17 7:20 AM	NONSTOP	POINTS	650.18	84.2	19.08	5200	5.6	1	0	0	0	3/7/18 5:47 AM	"Tuesday,Wednesday,Saturday"	0
34691	PBI	EWR	12/13/17 7:20 AM	NONSTOP	LOWEST	509.64	112.2	21.04	0	0	1	0	0	0	3/28/18 5:47 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PBI	EWR	12/13/17 7:20 AM	NONSTOP	LOWEST	634.45	99.2	20.13	0	0	1	0	0	0	3/28/18 5:47 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PBI	EWR	12/13/17 7:20 AM	NONSTOP	LOWEST	658.57	94.2	19.78	0	0	1	0	0	0	3/28/18 5:47 AM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday"	0
34691	PBI	EWR	12/13/17 7:20 AM	NONSTOP	LOWEST	650.18	84.2	19.08	0	0	1	0	0	0	3/7/18 5:47 AM	"Tuesday,Wednesday,Saturday"	0
34691	PBI	DCA	12/24/17 6:44 PM	NONSTOP	POINTS	84.13	73.2	18.32	4400	5.6	1	1	0	0	12/24/17 6:44 PM		0
34691	PBI	DCA	12/24/17 6:44 PM	NONSTOP	LOWEST	84.13	73.2	18.32	0	0	1	1	0	0	12/24/17 6:44 PM		0
34691	PBI	DCA	12/18/17 11:35 AM	NONSTOP	POINTS	716.87	104.2	20.48	6700	5.6	1	0	0	0	3/23/18 12:51 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday"	0
34691	PBI	DCA	12/18/17 11:35 AM	NONSTOP	POINTS	792.64	89.2	19.43	5600	5.6	1	0	0	0	3/21/18 12:51 PM	"Tuesday,Wednesday,Thursday,Friday,Saturday"	0
34691	PBI	DCA	12/18/17 11:35 AM	NONSTOP	POINTS	245.58	78.19	18.66	4800	5.6	1	0	0	0	1/10/18 12:57 PM		0
34691	PBI	DCA	12/18/17 11:35 AM	NONSTOP	LOWEST	716.87	104.2	20.48	0	0	1	0	0	0	3/23/18 12:51 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday"	0
34691	PBI	DCA	12/18/17 11:35 AM	NONSTOP	LOWEST	792.64	89.2	19.43	0	0	1	0	0	0	3/21/18 12:51 PM	"Tuesday,Wednesday,Thursday,Friday,Saturday"	0
34691	PBI	DCA	12/18/17 11:35 AM	NONSTOP	LOWEST	245.58	78.19	18.66	0	0	1	0	0	0	1/10/18 12:57 PM		0
34691	PBI	DCA	12/6/17 11:25 AM	NONSTOP	POINTS	612.36	113.2	21.11	7400	5.6	1	0	0	0	3/23/18 12:51 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday"	0
34691	PBI	DCA	12/6/17 11:25 AM	NONSTOP	LOWEST	612.36	113.2	21.11	0	0	1	0	0	0	3/23/18 12:51 PM	"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday"	0
34691	PBI	BOS	12/24/17 9:06 PM	NONSTOP	POINTS	67.72	68.2	17.97	4000	5.6	1	0	0	0	12/25/17 9:06 PM		0
34691	PBI	BOS	12/24/17 9:06 PM	NONSTOP	LOWEST	67.72	68.2	17.97	0	0	1	0	0	0	12/25/17 9:06 PM		0
34691	PBI	BOS	12/21/17 6:00 AM	NONSTOP	POINTS	708.73	73.2	18.32	4400	5.6	1	0	0	0	3/8/18 7:26 AM	"Wednesday,Thursday,Friday,Saturday"	0
34691	PBI	BOS	12/21/17 6:00 AM	NONSTOP	LOWEST	708.73	73.2	18.32	0	0	1	0	0	0	3/8/18 7:26 AM	"Wednesday,Thursday,Friday,Saturday"	0
34691	PBI	BOS	11/29/17 7:55 PM	NONSTOP	POINTS	458.48	108.2	20.76	7000	5.6	1	0	0	0	3/8/18 7:26 AM	"Tuesday,Wednesday,Thursday,Friday,Saturday"	0
34691	PBI	BOS	11/29/17 7:55 PM	NONSTOP	POINTS	612.36	83.2	19.01	5200	5.6	1	0	0	0	3/8/18 7:26 AM	"Tuesday,Wednesday,Thursday,Friday,Saturday"	0
34691	PBI	BOS	11/29/17 7:55 PM	NONSTOP	POINTS	620.24	78.19	18.66	4800	5.6	1	0	0	0	3/8/18 7:26 AM	"Wednesday,Thursday,Friday,Saturday"	0
